MZFireID,location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,dpC,Burn,MaxTempTime,SH_Singe,SH_Char,SH_Black,SH_Broken
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,2,419,0.86,20.4,102.58,1116.8,19.93,27.11,16.51,27.75,284.6,0.38,1,14:54:35.0,56.67,46,36,26
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,3,294.5,0.86,19.9,339.34,390.4,19.93,27.11,16.51,27.75,284.6,0.38,1,14:54:35.0,56.67,46,36,26
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,4,180.25,,,,,19.93,27.11,16.51,27.75,284.6,0.38,1,14:54:46.1,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,2,5,5,230.25,,,,,19.93,27.11,16.51,27.75,284.6,0.38,1,14:54:46.1,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,1,,0.77,28.1,89.16,1254.4,,,,,,,,,49.67,40.33,37,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,2,,0.53,13.5,,,,,,,,,,,49.67,40.33,37,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,3,,0.8,25.8,57.31,1937.6,,,,,,,,,49.67,40.33,37,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,2,3,1,6,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,1,,0.21,19.5,86.27,827.2,,,,,,,,,36.33,36,30.5,21.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,2,,0.51,19.8,91.3,883.2,,,,,,,,,36.33,36,30.5,21.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,3,,0.63,22.2,79.93,972.8,,,,,,,,,36.33,36,30.5,21.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,1,6,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,1,,0.68,19,,,,,,,,,,,52,43,32.33,20.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,2,,0.71,14.9,56.63,2619.2,,,,,,,,,52,43,32.33,20.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,3,,0.83,19,120.89,1409.6,,,,,,,,,52,43,32.33,20.5
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,4,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,2,8,5,,,,,,,,,,,,,,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,1,248.5,0.83,19.1,59.3,2425.6,19.93,27.11,16.51,27.75,284.6,0.38,1,14:58:30.0,84,64.67,50,32
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,2,340,0.84,20.2,,545.6,19.93,27.11,16.51,27.75,284.6,0.38,1,14:58:23.1,84,64.67,50,32
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,3,427.75,0.89,19.4,87.67,1843.2,19.93,27.11,16.51,27.75,284.6,0.38,1,14:58:29.0,84,64.67,50,32
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,4,320.5,,,,,19.93,27.11,16.51,27.75,284.6,0.38,1,14:58:31.0,,,,
15,HREC,Fitch,FitchNorth,Sheep,SE,16,Unburned,0,1,10/17/2018,2,1,3,3,7,5,307.25,,,,,19.93,27.11,16.51,27.75,284.6,0.38,1,14:58:24.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,1,239.75,0.87,11.1,,,6.23,13,10,18.14,209.8,-20.67,1,17:04:24.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,2,202.5,0.64,10.9,,,6.23,13,10,18.14,209.8,-20.67,1,17:04:34.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,3,206.5,0.91,11.6,,,6.23,13,10,18.14,209.8,-20.67,1,17:04:40.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,4,388.5,,,,,6.23,13,10,18.14,209.8,-20.67,1,17:05:19.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,1,5,5,196.25,,,,,6.23,13,10,18.14,209.8,-20.67,1,17:04:33.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,1,105.5,0.51,10.7,,,6.23,13,10,18.14,209.8,-20.67,1,17:07:23.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,2,237.75,1.02,11.8,,,6.23,13,10,18.14,209.8,-20.67,1,17:06:06.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,3,222,0.69,11.6,,,6.23,13,10,18.14,209.8,-20.67,1,17:06:19.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,4,20.25,,,,,5.19,20.6,1.48,10.33,260.1,-15.95,,14:00:48.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,2,4,5,187.75,,,,,6.23,13,10,18.14,209.8,-20.67,1,17:06:23.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,1,,0.37,8.9,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,2,,0.5,7.2,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,3,,0.52,9.7,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,4,,,,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,1,3,6,5,,,,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,1,106.75,0.25,3.8,,,6.23,13,10,18.14,209.8,-20.67,1,17:10:17.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,2,122,0.75,5.9,,,6.23,13,10,18.14,209.8,-20.67,1,17:10:07.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,3,75.75,0.34,4.3,,,6.23,13,10,18.14,209.8,-20.67,1,17:10:58.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,4,21,,,,,5.78,18.15,11.53,19.76,253.5,-17.12,0,14:27:29.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,1,8,5,186.75,,,,,6.23,13,10,18.14,209.8,-20.67,1,17:10:24.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,1,66,0.43,3.8,,,6.23,13,10,18.14,209.8,-20.67,1,17:13:10.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,2,56.5,0.29,3.8,,,6.23,13,10,18.14,209.8,-20.67,1,17:13:05.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,3,68.5,0.39,3.9,,,6.23,13,10,18.14,209.8,-20.67,1,17:12:56.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,4,15.75,,,,,6.23,13,10,18.14,209.8,-20.67,0,17:12:56.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,2,9,5,79.75,,,,,6.23,13,10,18.14,209.8,-20.67,1,17:13:06.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,1,47.25,0.43,5.5,,,6.62,12.22,10.88,19.4,218.8,-21.11,1,16:19:04.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,2,191.25,0.77,5.3,,,6.62,12.22,10.88,19.4,218.8,-21.11,1,16:18:23.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,3,65.25,0.54,4.8,,,6.62,12.22,10.88,19.4,218.8,-21.11,1,16:21:45.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,4,24.75,,,,,6.62,12.22,10.88,19.4,218.8,-21.11,0,16:21:12.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,5,101.25,,,,,6.62,12.22,10.88,19.4,218.8,-21.11,1,16:18:29.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,2,3,1,6,15.74,,,,,7.02,11.43,11.76,20.66,227.8,-21.56,0,15:46:42.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,1,19.75,0.33,4.3,,,6.23,13,10,18.14,209.8,-20.67,0,17:05:10.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,2,16.75,0.35,3.7,,,6.23,13,10,18.14,209.8,-20.67,0,17:05:39.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,3,20,0.48,3.5,,,6.23,13,10,18.14,209.8,-20.67,0,17:10:19.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,4,17.75,,,,,5.78,18.15,11.53,19.76,253.5,-17.12,0,14:25:04.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,1,7,5,17.5,,,,,6.23,13,10,18.14,209.8,-20.67,0,17:05:16.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,2,2,1,16.5,0.31,3.9,,,6.23,13,10,18.14,209.8,-20.67,0,17:03:45.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,2,2,2,17,0.22,2.8,,,4.94,15.66,7.69,13.81,189.85,-19.68,0,17:20:04.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,2,2,3,18,0.18,3.4,,,4.94,15.66,7.69,13.81,189.85,-19.68,0,17:19:47.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,2,2,4,10,,,,,6.69,13.56,12.25,20.66,237.35,-19.92,0,15:40:23.1,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,2,2,5,20.25,,,,,7.02,11.43,11.76,20.66,227.8,-21.56,0,15:45:54.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,3,3,1,15.25,0.31,5.5,,,7.02,11.43,11.76,20.66,227.8,-21.56,0,15:45:54.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,3,3,2,16.25,0.39,5.3,,,7.02,11.43,11.76,20.66,227.8,-21.56,0,15:45:57.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,3,3,3,19,0.23,6.1,,,7.02,11.43,11.76,20.66,227.8,-21.56,0,15:45:54.0,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,3,3,4,24.25,,,,,,,,,,,,,,,,
3,HREC,Fitch,FitchNorth,Sheep,NE,14,Unburned,1,0,10/27/2017,2,4,3,3,3,5,15.42,,,,,5.19,20.6,1.48,10.33,260.1,-15.95,0,14:00:06.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,1,4,1,319.5,0.26,24.7,100.18,868.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:15.1,61.67,55,48.33,44.5
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,1,4,2,218,0.5,25.9,60.77,1737.6,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:08.0,61.67,55,48.33,44.5
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,1,4,3,334.25,0.63,32.3,59.77,2350.4,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:41.1,61.67,55,48.33,44.5
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,1,4,4,26.7,,,,,18.88,31.17,15.87,29.25,286.9,1.37,,13:34:27.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,1,4,5,362.5,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:38.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,2,9,1,87.5,0.4,27.7,,96,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:24.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,2,9,2,64.5,0.23,27.2,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:10.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,2,9,3,74,0.31,27.3,287.25,163.2,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:24.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,2,9,4,71,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:42.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,2,9,5,118,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:29.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,3,3,1,325.5,1,25.6,61.03,2204.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:08.0,63,54,46.67,29
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,3,3,2,339.5,0.98,28.8,28.56,2324.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:00.1,63,54,46.67,29
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,3,3,3,322.25,0.91,25.9,70.74,1268.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:59.0,63,54,46.67,29
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,3,3,4,20.25,,,,,18.88,31.17,15.87,29.25,286.9,1.37,,13:33:35.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,1,3,3,5,324,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:26:13.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,1,8,1,,0.65,32.3,99.13,739.2,,,,,,,,,29.5,33,30,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,1,8,2,,0.79,28,62.19,1620.8,,,,,,,,,29.5,33,30,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,1,8,3,,0.67,27.1,148.13,342.4,,,,,,,,,29.5,33,30,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,1,8,4,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,1,8,5,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,2,6,1,,0.4,22.5,61.71,1324.8,,,,,,,,,60.33,53.33,41.67,28.33
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,2,6,2,,0.47,28.8,131.82,422.4,,,,,,,,,60.33,53.33,41.67,28.33
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,2,6,3,,0.55,30.1,68.24,1425.6,,,,,,,,,60.33,53.33,41.67,28.33
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,2,6,4,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,2,6,5,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,3,1,1,,0.98,20.3,52.67,1795.2,,,,,,,,,84.33,74,58.33,33.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,3,1,2,,0.96,26.2,91.67,1478.4,,,,,,,,,84.33,74,58.33,33.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,3,1,3,,0.92,24.5,61.53,1068.8,,,,,,,,,84.33,74,58.33,33.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,3,1,4,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,2,3,1,5,,,,,,,,,,,,,,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,1,,0.46,31.9,96.36,835.2,,,,,,,,,,137,132.67,72
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,2,411.5,0.85,28.1,39.57,2814.4,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:21.0,,137,132.67,72
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,3,619.25,0.8,32.1,54.54,1956.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:20.1,,137,132.67,72
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,4,434.5,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:24:23.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,5,542.5,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:26.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,1,5,6,373.5,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:26.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,2,7,1,306.5,0.47,34.4,61.72,1003.2,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:17.1,,129,117.33,66.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,2,7,2,473.25,0.64,35.9,48.58,1801.6,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:07.0,,129,117.33,66.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,2,7,3,288.5,0.71,26.3,54.03,1270.4,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:06.0,,129,117.33,66.67
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,2,7,4,216.25,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:27.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,2,7,5,406.25,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:04.0,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,3,2,1,370,0.47,32.8,104.56,737.6,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:42.0,,159.33,146.67,84
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,3,2,2,450,0.64,20.5,42.79,2228.8,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:40.0,,159.33,146.67,84
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,3,2,3,401.5,0.78,27.5,56.41,1435.2,18.88,31.17,15.87,29.25,286.9,1.37,1,13:22:38.0,,159.33,146.67,84
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,3,2,4,27.02,,,,,18.88,31.17,15.87,29.25,286.9,1.37,,13:31:50.1,,,,
14,HREC,Fitch,FitchNorth,Cattle,NW,16,Unburned,0,1,10/17/2018,1,3,3,3,2,5,230.75,,,,,18.88,31.17,15.87,29.25,286.9,1.37,1,13:23:28.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,1,6,1,,0.2,22.2,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,1,6,2,,0.19,23.2,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,1,6,3,,0.2,16.2,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,1,6,4,,,,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,1,6,5,,,,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,2,8,1,377.5,0.85,20.9,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:24.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,2,8,2,423.25,0.62,21.3,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:18.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,2,8,3,369.25,0.73,19.8,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:16.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,2,8,4,374.75,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:28.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,2,8,5,224.25,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:24.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,3,7,1,261.75,0.42,22.4,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:36.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,3,7,2,359,0.64,19.6,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:28.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,3,7,3,330.25,0.55,23.4,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:22.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,3,7,4,524.5,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:39:28.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,1,3,7,5,468,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:38:22.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,1,2,1,288.25,0.46,7.1,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:54.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,1,2,2,240.5,0.45,11.2,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:52.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,1,2,3,337,0.53,8.1,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:37.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,1,2,4,17.03,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,,13:57:29.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,1,2,5,43.5,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,,13:42:52.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,2,4,1,198,0.72,7.9,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:39:26.1,,,,
