LoggerID,Date,TimeStamp,1,2,3,4
2,5/7/2019,11:00:04.0,21,15.5,20,26.05
2,5/7/2019,11:00:04.1,21,15.25,20,26.05
2,5/7/2019,11:00:05.0,20.75,15.25,20,25.73
2,5/7/2019,11:00:05.1,20.75,15.5,20,26.38
2,5/7/2019,11:00:06.0,20.75,15.5,20,26.05
2,5/7/2019,11:00:06.1,20.75,15.25,20,26.05
2,5/7/2019,11:00:07.0,20.75,15.25,20,26.38
2,5/7/2019,11:00:07.1,20.75,15.25,20,26.05
2,5/7/2019,11:00:08.0,20.75,15.25,20.25,26.05
2,5/7/2019,11:00:08.1,20.75,15.5,20.25,26.05
2,5/7/2019,11:00:09.0,20.75,15.5,20.25,26.05
2,5/7/2019,11:00:10.0,20.75,15.5,20.25,26.05
2,5/7/2019,11:00:10.1,20.75,15.5,20.25,25.73
2,5/7/2019,11:00:11.0,20.75,15.5,20.25,26.38
2,5/7/2019,11:00:11.1,20.75,15.5,20.25,25.73
2,5/7/2019,11:00:12.0,20.75,15.5,20.5,25.73
2,5/7/2019,11:00:12.1,20.75,15.5,20.5,25.73
2,5/7/2019,11:00:13.0,20.75,15.5,20.5,25.73
2,5/7/2019,11:00:13.1,20.75,15.25,20.5,26.05
2,5/7/2019,11:00:14.0,20.75,15.25,20.75,25.73
2,5/7/2019,11:00:14.1,20.75,15.25,20.75,26.38
2,5/7/2019,11:00:15.0,20.75,15.5,20.5,25.73
2,5/7/2019,11:00:16.0,20.75,15.5,20.5,25.73
2,5/7/2019,11:00:16.1,20.75,15.5,20.75,25.73
2,5/7/2019,11:00:17.0,21,15.75,20.75,25.73
2,5/7/2019,11:00:17.1,21,15.75,21,26.05
2,5/7/2019,11:00:18.0,21,15.75,21,25.73
2,5/7/2019,11:00:18.1,21,16,21,25.73
2,5/7/2019,11:00:19.0,21,15.75,21,25.73
2,5/7/2019,11:00:19.1,21,16,21,26.05
2,5/7/2019,11:00:20.0,21,16,21.25,25.73
2,5/7/2019,11:00:20.1,21.25,16,21.25,25.41
2,5/7/2019,11:00:21.0,21,16,21.25,25.73
2,5/7/2019,11:00:21.1,21,16,21.25,26.05
2,5/7/2019,11:00:22.0,21,16,21.25,25.41
2,5/7/2019,11:00:23.0,21,16,21.25,26.05
2,5/7/2019,11:00:23.1,21,16,21.25,25.73
2,5/7/2019,11:00:24.0,21,16,21.25,25.73
2,5/7/2019,11:00:24.1,21,16,21.25,25.73
2,5/7/2019,11:00:25.0,21,16,21.25,26.05
2,5/7/2019,11:00:25.1,21,16,21.25,25.73
2,5/7/2019,11:00:26.0,20.75,16,21.5,25.73
2,5/7/2019,11:00:26.1,21,16,21.25,26.05
2,5/7/2019,11:00:27.0,20.75,16,21.5,25.73
2,5/7/2019,11:00:27.1,20.75,15.75,21.5,25.73
2,5/7/2019,11:00:28.0,20.75,15.75,21.25,25.41
2,5/7/2019,11:00:28.1,20.75,15.75,21.5,25.73
2,5/7/2019,11:00:29.0,20.75,15.5,21.25,25.41
2,5/7/2019,11:00:30.0,20.5,15.75,21.25,25.73
2,5/7/2019,11:00:30.1,20.5,15.5,21.25,25.41
2,5/7/2019,11:00:31.0,20.5,15.75,21.25,25.73
2,5/7/2019,11:00:31.1,20.5,15.75,21.25,25.73
2,5/7/2019,11:00:32.0,20.5,15.75,21.25,25.73
2,5/7/2019,11:00:32.1,20.5,15.5,21.25,25.41
2,5/7/2019,11:00:33.0,20.5,15.5,21.25,25.41
2,5/7/2019,11:00:33.1,20.5,15.5,21.5,25.73
2,5/7/2019,11:00:34.0,20.5,15.5,21.5,25.73
2,5/7/2019,11:00:34.1,20.5,15.75,21.5,25.41
2,5/7/2019,11:00:35.0,20.5,15.75,21.5,25.41
2,5/7/2019,11:00:36.0,20.5,15.5,21.5,25.09
2,5/7/2019,11:00:36.1,20.5,15.5,21.5,25.41
2,5/7/2019,11:00:37.0,20.5,15.75,21.5,25.41
2,5/7/2019,11:00:37.1,20.5,15.75,21.5,25.41
2,5/7/2019,11:00:38.0,20.5,15.5,21.5,25.41
2,5/7/2019,11:00:38.1,20.5,15.5,21.5,25.41
2,5/7/2019,11:00:39.0,20.5,15.25,21.5,25.41
2,5/7/2019,11:00:39.1,20.75,15.25,21.5,25.41
2,5/7/2019,11:00:40.0,20.75,15.25,21.5,25.41
2,5/7/2019,11:00:40.1,20.75,15.25,21.5,25.09
2,5/7/2019,11:00:41.0,20.75,15.5,21.5,25.09
2,5/7/2019,11:00:41.1,20.75,15.5,21.5,25.41
2,5/7/2019,11:00:42.0,20.75,15.5,21.5,25.41
2,5/7/2019,11:00:43.0,20.5,15.5,21.5,25.41
2,5/7/2019,11:00:43.1,20.5,15.5,21.5,25.09
2,5/7/2019,11:00:44.0,20.25,15.25,21.5,25.41
2,5/7/2019,11:00:44.1,20.25,15.25,21.5,25.41
2,5/7/2019,11:00:45.0,20.25,15.25,21.5,25.41
2,5/7/2019,11:00:45.1,20.25,15.25,21.25,25.41
2,5/7/2019,11:00:46.0,20,14.75,21.25,25.41
2,5/7/2019,11:00:46.1,20,14.75,21.25,25.41
2,5/7/2019,11:00:47.0,20,14.75,21,25.73
2,5/7/2019,11:00:47.1,19.75,14.5,21,25.41
2,5/7/2019,11:00:48.0,19.75,14.5,21,25.09
2,5/7/2019,11:00:49.0,19.75,14.5,21,25.41
2,5/7/2019,11:00:49.1,19.75,14.5,21,25.73
2,5/7/2019,11:00:50.0,19.5,14.5,20.75,25.41
2,5/7/2019,11:00:50.1,19.5,14.5,20.75,25.09
2,5/7/2019,11:00:51.0,19.25,14.25,20.5,25.41
2,5/7/2019,11:00:51.1,19.25,14.25,20.5,25.09
2,5/7/2019,11:00:52.0,19.25,14.25,20.5,25.09
2,5/7/2019,11:00:52.1,19.25,14.25,20.25,25.41
2,5/7/2019,11:00:53.0,19,14,20.25,25.09
2,5/7/2019,11:00:53.1,19,14,20,25.09
2,5/7/2019,11:00:54.0,18.75,13.75,20,24.77
2,5/7/2019,11:00:54.1,18.5,13.75,20,25.41
2,5/7/2019,11:00:55.0,18.5,13.75,19.75,25.09
2,5/7/2019,11:00:56.0,18.5,13.75,19.75,25.09
2,5/7/2019,11:00:56.1,18.5,13.5,19.75,25.41
2,5/7/2019,11:00:57.0,18.5,13.5,19.5,25.09
2,5/7/2019,11:00:57.1,18.25,13.5,19.5,25.09
2,5/7/2019,11:00:58.0,18.25,13.5,19.5,25.09
2,5/7/2019,11:00:58.1,18,13.5,19.25,24.77
2,5/7/2019,11:00:59.0,18,13.25,19.5,25.09
2,5/7/2019,11:00:59.1,17.75,13.25,19.25,25.09
2,5/7/2019,11:01:00.0,17.75,13.25,19,24.77
2,5/7/2019,11:01:00.1,17.75,13.25,19,25.09
2,5/7/2019,11:01:01.0,17.75,13.25,19,25.09
2,5/7/2019,11:01:01.1,17.75,13.25,18.75,25.41
2,5/7/2019,11:01:02.0,17.5,13,18.75,25.41
2,5/7/2019,11:01:03.0,17.5,13.25,18.75,25.09
2,5/7/2019,11:01:03.1,17.5,13.25,18.5,25.09
2,5/7/2019,11:01:04.0,17.25,13.25,18.5,25.09
2,5/7/2019,11:01:04.1,17.25,13.25,18.5,24.77
2,5/7/2019,11:01:05.0,17.25,13.25,18.25,25.09
2,5/7/2019,11:01:05.1,17.25,13,18.25,25.09
2,5/7/2019,11:01:06.0,17.25,13.25,18.25,25.09
2,5/7/2019,11:01:06.1,17,13.25,18.25,24.77
2,5/7/2019,11:01:07.0,17,13,18.25,25.09
2,5/7/2019,11:01:07.1,17,13,18,24.77
2,5/7/2019,11:01:08.0,17,13,18,25.09
2,5/7/2019,11:01:09.0,17,13,18,24.77
2,5/7/2019,11:01:09.1,17,13,18,25.09
2,5/7/2019,11:01:10.0,17,13,17.75,25.09
2,5/7/2019,11:01:10.1,16.75,13,17.75,24.77
2,5/7/2019,11:01:11.0,16.75,13,17.75,25.41
2,5/7/2019,11:01:11.1,16.75,12.75,17.75,25.09
2,5/7/2019,11:01:12.0,16.75,12.75,17.75,24.77
2,5/7/2019,11:01:12.1,16.5,12.75,17.75,24.77
2,5/7/2019,11:01:13.0,16.5,12.75,17.5,25.41
2,5/7/2019,11:01:13.1,16.5,12.5,17.5,25.09
2,5/7/2019,11:01:14.0,16.5,12.75,17.5,24.77
2,5/7/2019,11:01:14.1,16.5,12.5,17.5,24.77
2,5/7/2019,11:01:15.0,16.5,12.5,17.5,25.09
2,5/7/2019,11:01:16.0,16.25,12.5,17.5,24.77
2,5/7/2019,11:01:16.1,16.25,12.5,17.25,24.77
2,5/7/2019,11:01:17.0,16.25,12.5,17.5,24.77
2,5/7/2019,11:01:17.1,16.25,12.5,17.25,25.09
2,5/7/2019,11:01:18.0,16.25,12.5,17.25,24.77
2,5/7/2019,11:01:18.1,16,12.5,17.25,24.77
2,5/7/2019,11:01:19.0,16,12.5,17.25,25.09
2,5/7/2019,11:01:19.1,16,12.5,17.25,24.77
2,5/7/2019,11:01:20.0,15.75,12.25,17.25,24.44
2,5/7/2019,11:01:20.1,15.75,12.25,17.25,25.09
2,5/7/2019,11:01:21.0,15.75,12.25,17,24.44
2,5/7/2019,11:01:22.0,15.75,12.25,17,24.77
2,5/7/2019,11:01:22.1,15.5,12.25,17,24.77
2,5/7/2019,11:01:23.0,15.5,12.25,17,24.44
2,5/7/2019,11:01:23.1,15.5,12.25,17,24.77
2,5/7/2019,11:01:24.0,15.5,12,16.75,24.77
2,5/7/2019,11:01:24.1,15.5,12,16.75,24.77
2,5/7/2019,11:01:25.0,15.5,12,16.75,24.77
2,5/7/2019,11:01:25.1,15.25,12,16.75,24.44
2,5/7/2019,11:01:26.0,15.25,12,16.75,24.77
2,5/7/2019,11:01:26.1,15.25,12,16.5,25.09
2,5/7/2019,11:01:27.0,15.25,12,16.5,24.44
2,5/7/2019,11:01:27.1,15.25,11.75,16.5,24.77
2,5/7/2019,11:01:28.0,15.25,12,16.5,24.77
2,5/7/2019,11:01:29.0,15,11.75,16.25,24.44
2,5/7/2019,11:01:29.1,15,11.75,16.5,24.44
2,5/7/2019,11:01:30.0,15,11.75,16.25,24.77
2,5/7/2019,11:01:30.1,15,12,16.25,24.77
2,5/7/2019,11:01:31.0,15,11.75,16.25,24.77
2,5/7/2019,11:01:31.1,15,12,16.25,24.77
2,5/7/2019,11:01:32.0,15,12,16.25,24.77
2,5/7/2019,11:01:32.1,15,12,16.25,24.77
2,5/7/2019,11:01:33.0,15,11.75,16,24.77
2,5/7/2019,11:01:33.1,15,11.75,16,24.44
2,5/7/2019,11:01:34.0,15,11.75,16,24.77
2,5/7/2019,11:01:35.0,14.75,11.75,16,24.44
2,5/7/2019,11:01:35.1,14.75,11.75,16,24.77
2,5/7/2019,11:01:36.0,14.75,11.75,16,24.44
2,5/7/2019,11:01:36.1,14.75,11.75,16,24.44
2,5/7/2019,11:01:37.0,14.75,11.75,16,24.44
2,5/7/2019,11:01:37.1,14.75,11.75,16,24.44
2,5/7/2019,11:01:38.0,14.5,11.75,15.75,24.44
2,5/7/2019,11:01:38.1,14.5,11.5,15.75,24.77
2,5/7/2019,11:01:39.0,14.5,11.5,15.75,24.77
2,5/7/2019,11:01:39.1,14.5,11.5,15.75,24.44
2,5/7/2019,11:01:40.0,14.25,11.5,15.75,24.77
2,5/7/2019,11:01:40.1,14.25,11.5,15.75,24.44
2,5/7/2019,11:01:41.0,14.25,11.5,15.75,24.44
2,5/7/2019,11:01:42.0,14.25,11.5,15.75,24.44
2,5/7/2019,11:01:42.1,14.25,11.5,15.5,24.77
2,5/7/2019,11:01:43.0,14.25,11.5,15.5,24.44
2,5/7/2019,11:01:43.1,14,11.25,15.5,24.44
2,5/7/2019,11:01:44.0,14.25,11.25,15.5,24.44
2,5/7/2019,11:01:44.1,14.25,11.25,15.5,24.44
2,5/7/2019,11:01:45.0,14.25,11.25,15.5,24.44
2,5/7/2019,11:01:45.1,14,11.25,15.5,24.77
2,5/7/2019,11:01:46.0,14,11.25,15.5,24.77
2,5/7/2019,11:01:46.1,14,11,15.5,24.44
2,5/7/2019,11:01:47.0,14,11.25,15.25,24.44
2,5/7/2019,11:01:47.1,14,11,15.25,24.77
2,5/7/2019,11:01:48.0,14,11,15.25,24.77
2,5/7/2019,11:01:49.0,14,11,15.25,24.44
2,5/7/2019,11:01:49.1,14,11,15.25,24.77
2,5/7/2019,11:01:50.0,14,11,15.25,24.44
2,5/7/2019,11:01:50.1,14,11,15.25,24.12
2,5/7/2019,11:01:51.0,14,11,15.25,24.44
2,5/7/2019,11:01:51.1,14,11,15.25,24.12
2,5/7/2019,11:01:52.0,14,11,15.25,24.12
2,5/7/2019,11:01:52.1,14,11,15.25,24.44
2,5/7/2019,11:01:53.0,13.75,11,15.25,24.44
2,5/7/2019,11:01:53.1,13.75,11,15,24.44
2,5/7/2019,11:01:54.0,13.75,11,15.25,24.77
2,5/7/2019,11:01:55.0,13.75,11,15,24.12
2,5/7/2019,11:01:55.1,13.75,11,15,24.12
2,5/7/2019,11:01:56.0,13.75,11,15,24.44
2,5/7/2019,11:01:56.1,13.75,11,15,24.12
2,5/7/2019,11:01:57.0,13.75,11,15,24.77
2,5/7/2019,11:01:57.1,13.75,11,15,24.77
2,5/7/2019,11:01:58.0,13.75,11,15,24.44
2,5/7/2019,11:01:58.1,13.75,11,15,24.12
2,5/7/2019,11:01:59.0,13.75,11,15,24.44
2,5/7/2019,11:01:59.1,13.75,11.25,15,24.44
2,5/7/2019,11:02:00.0,13.75,11.25,15,24.44
2,5/7/2019,11:02:00.1,13.75,11.25,15,24.12
2,5/7/2019,11:02:01.0,13.75,11.25,15,24.44
2,5/7/2019,11:02:02.0,13.75,11.25,15,24.44
2,5/7/2019,11:02:02.1,13.75,11.25,15,24.44
2,5/7/2019,11:02:03.0,13.75,11.25,15,24.44
2,5/7/2019,11:02:03.1,13.75,11.25,15,24.77
2,5/7/2019,11:02:04.0,13.75,11,15.25,24.44
2,5/7/2019,11:02:04.1,13.75,11,15,24.44
2,5/7/2019,11:02:05.0,13.75,11,15,24.44
2,5/7/2019,11:02:05.1,13.75,11,15,24.12
2,5/7/2019,11:02:06.0,13.75,11,15,24.77
2,5/7/2019,11:02:06.1,13.75,11,15,24.44
2,5/7/2019,11:02:07.0,13.75,11,15,24.12
2,5/7/2019,11:02:08.0,13.75,11,15.25,24.44
2,5/7/2019,11:02:08.1,13.75,11,15.25,24.44
2,5/7/2019,11:02:09.0,13.75,11,15.25,24.12
2,5/7/2019,11:02:09.1,13.75,11,15,24.12
2,5/7/2019,11:02:10.0,13.75,11,15.25,24.44
2,5/7/2019,11:02:10.1,13.75,11,15.25,24.12
2,5/7/2019,11:02:11.0,13.75,11,15.25,24.44
2,5/7/2019,11:02:11.1,13.75,11,15.25,24.12
2,5/7/2019,11:02:12.0,13.75,11,15,24.12
2,5/7/2019,11:02:12.1,13.5,11,15,24.12
2,5/7/2019,11:02:13.0,13.5,11,15,24.12
2,5/7/2019,11:02:13.1,13.5,11,15,24.12
2,5/7/2019,11:02:14.0,13.5,11,15,24.44
2,5/7/2019,11:02:15.0,13.5,11,15,24.44
2,5/7/2019,11:02:15.1,13.5,11,15,24.12
2,5/7/2019,11:02:16.0,13.5,11,15,24.12
2,5/7/2019,11:02:16.1,13.5,11,15,24.44
2,5/7/2019,11:02:17.0,13.5,11,15,24.12
2,5/7/2019,11:02:17.1,13.5,11,15,24.12
2,5/7/2019,11:02:18.0,13.5,11,15,24.12
2,5/7/2019,11:02:18.1,13.5,11,14.75,24.12
2,5/7/2019,11:02:19.0,13.5,11,14.75,24.12
2,5/7/2019,11:02:19.1,13.5,11,14.75,23.8
2,5/7/2019,11:02:20.0,13.5,11,14.75,24.12
2,5/7/2019,11:02:21.0,13.25,11,14.75,24.77
2,5/7/2019,11:02:21.1,13.5,11,14.75,24.44
2,5/7/2019,11:02:22.0,13.5,11,14.75,24.12
2,5/7/2019,11:02:22.1,13.5,11,14.75,24.12
2,5/7/2019,11:02:23.0,13.25,11,14.75,24.12
2,5/7/2019,11:02:23.1,13.25,11,14.75,24.12
2,5/7/2019,11:02:24.0,13.25,11,14.75,24.44
2,5/7/2019,11:02:24.1,13.25,11,14.75,24.12
2,5/7/2019,11:02:25.0,13.25,11,14.75,24.12
2,5/7/2019,11:02:25.1,13.25,11,14.75,24.12
2,5/7/2019,11:02:26.0,13.25,11,14.75,23.8
2,5/7/2019,11:02:26.1,13.25,11,14.75,23.8
2,5/7/2019,11:02:27.0,13.25,11,14.75,24.44
2,5/7/2019,11:02:28.0,13.5,11,14.75,24.12
2,5/7/2019,11:02:28.1,13.25,11,14.75,24.12
2,5/7/2019,11:02:29.0,13.25,11,14.75,24.12
2,5/7/2019,11:02:29.1,13.25,11,14.75,24.12
2,5/7/2019,11:02:30.0,13.25,11.25,14.75,24.12
2,5/7/2019,11:02:30.1,13.5,11,14.75,24.12
2,5/7/2019,11:02:31.0,13.25,11,14.75,23.8
2,5/7/2019,11:02:31.1,13.5,11.25,14.75,24.12
2,5/7/2019,11:02:32.0,13.5,11.25,14.75,24.12
2,5/7/2019,11:02:32.1,13.5,11.25,14.75,24.44
2,5/7/2019,11:02:33.0,13.5,11,14.75,24.12
2,5/7/2019,11:02:33.1,13.25,11.25,14.75,24.12
2,5/7/2019,11:02:34.0,13.25,11,14.75,24.12
2,5/7/2019,11:02:35.0,13.25,11,14.75,24.12
2,5/7/2019,11:02:35.1,13.25,11.25,14.75,24.12
2,5/7/2019,11:02:36.0,13.5,11.25,14.75,23.8
2,5/7/2019,11:02:36.1,13.5,11.25,14.75,24.12
2,5/7/2019,11:02:37.0,13.5,11.25,14.75,24.44
2,5/7/2019,11:02:37.1,13.5,11.25,15,23.8
2,5/7/2019,11:02:38.0,13.5,11.25,15,24.12
2,5/7/2019,11:02:38.1,13.5,11.25,15,24.12
2,5/7/2019,11:02:39.0,13.75,11.25,15,24.12
2,5/7/2019,11:02:39.1,13.75,11.25,15,23.8
2,5/7/2019,11:02:40.0,13.75,11.5,15,24.12
2,5/7/2019,11:02:41.0,13.75,11.5,15,24.12
2,5/7/2019,11:02:41.1,14,11.5,15.25,24.12
2,5/7/2019,11:02:42.0,14,11.5,15.25,24.12
2,5/7/2019,11:02:42.1,14,11.5,15.25,24.12
2,5/7/2019,11:02:43.0,14.25,11.75,15.25,24.12
2,5/7/2019,11:02:43.1,14,11.5,15.25,24.12
2,5/7/2019,11:02:44.0,14.25,11.75,15.25,23.8
2,5/7/2019,11:02:44.1,14.5,11.75,15.25,23.8
2,5/7/2019,11:02:45.0,14.5,11.75,15.5,23.8
2,5/7/2019,11:02:45.1,14.5,11.5,15.5,24.12
2,5/7/2019,11:02:46.0,14.5,11.75,15.5,24.12
