LoggerID,Date,TimeStamp,1,2,3,4
4,5/7/2019,12:03:50.1,21.75,20,24.75,21.22
4,5/7/2019,12:03:51.0,21.75,19.75,24.75,21.54
4,5/7/2019,12:03:51.1,21.75,19.75,24.75,21.54
4,5/7/2019,12:03:52.0,21.75,19.75,24.75,21.54
4,5/7/2019,12:03:52.1,21.75,19.75,24.75,21.87
4,5/7/2019,12:03:53.0,21.75,19.75,24.75,21.54
4,5/7/2019,12:03:54.0,21.75,19.75,24.75,21.22
4,5/7/2019,12:03:54.1,21.5,19.75,24.75,21.54
4,5/7/2019,12:03:55.0,21.5,19.75,24.75,21.87
4,5/7/2019,12:03:55.1,21.75,20,24.75,21.54
4,5/7/2019,12:03:56.0,21.75,20,24.75,21.87
4,5/7/2019,12:03:56.1,21.75,20,24.75,21.54
4,5/7/2019,12:03:57.0,21.75,20,24.75,21.87
4,5/7/2019,12:03:57.1,21.75,20,24.75,21.54
4,5/7/2019,12:03:58.0,21.75,20.25,24.75,21.54
4,5/7/2019,12:03:58.1,21.75,20.25,24.5,21.22
4,5/7/2019,12:03:59.0,21.5,20.5,24.5,21.54
4,5/7/2019,12:04:00.0,21.75,20.25,24.5,21.54
4,5/7/2019,12:04:00.1,21.75,20.25,24.25,21.54
4,5/7/2019,12:04:01.0,21.75,20.5,24.25,21.54
4,5/7/2019,12:04:01.1,21.75,20.5,24.25,21.54
4,5/7/2019,12:04:02.0,21.75,20.5,24.25,21.87
4,5/7/2019,12:04:02.1,21.75,20.75,24.5,21.54
4,5/7/2019,12:04:03.0,21.75,20.75,24.25,21.54
4,5/7/2019,12:04:03.1,21.75,20.75,24.5,21.54
4,5/7/2019,12:04:04.0,21.75,20.75,24.5,21.22
4,5/7/2019,12:04:04.1,21.75,20.75,24.5,21.87
4,5/7/2019,12:04:05.0,22,20.5,24.5,21.54
4,5/7/2019,12:04:06.0,22,20.5,24.75,21.22
4,5/7/2019,12:04:06.1,22,20.25,24.75,21.54
4,5/7/2019,12:04:07.0,22,20.25,24.75,21.54
4,5/7/2019,12:04:07.1,22,20.25,24.75,21.54
4,5/7/2019,12:04:08.0,22,20.25,24.75,21.54
4,5/7/2019,12:04:08.1,22.25,20.25,24.75,21.87
4,5/7/2019,12:04:09.0,22.25,20.25,24.75,21.54
4,5/7/2019,12:04:09.1,22.25,20.25,24.75,21.22
4,5/7/2019,12:04:10.0,22.25,20.25,24.75,21.54
4,5/7/2019,12:04:10.1,22,20,24.75,21.54
4,5/7/2019,12:04:11.0,22,20,24.75,21.87
4,5/7/2019,12:04:12.0,22,19.75,24.75,21.54
4,5/7/2019,12:04:12.1,22,19.75,24.5,21.54
4,5/7/2019,12:04:13.0,22,19.75,24.5,21.54
4,5/7/2019,12:04:13.1,22,19.75,24.5,21.54
4,5/7/2019,12:04:14.0,22,19.75,24.25,21.22
4,5/7/2019,12:04:14.1,22,19.5,24.25,21.54
4,5/7/2019,12:04:15.0,22,19.75,24.25,21.54
4,5/7/2019,12:04:15.1,22,19.5,24.25,21.54
4,5/7/2019,12:04:16.0,22,19.75,24.25,21.54
4,5/7/2019,12:04:16.1,22,19.5,24.25,21.87
4,5/7/2019,12:04:17.0,22,19.5,24.25,21.54
4,5/7/2019,12:04:18.0,22,19.25,24,21.54
4,5/7/2019,12:04:18.1,21.75,19.5,24,21.54
4,5/7/2019,12:04:19.0,21.75,19.5,23.75,21.22
4,5/7/2019,12:04:19.1,21.75,19.5,23.75,21.54
4,5/7/2019,12:04:20.0,22,19.5,23.75,21.54
4,5/7/2019,12:04:20.1,22,19.75,23.75,21.54
4,5/7/2019,12:04:21.0,21.75,19.75,23.75,21.54
4,5/7/2019,12:04:21.1,21.75,19.75,23.75,21.54
4,5/7/2019,12:04:22.0,22,19.75,23.75,21.22
4,5/7/2019,12:04:23.0,22,19.75,23.75,21.54
4,5/7/2019,12:04:23.1,22,20,23.75,21.22
4,5/7/2019,12:04:24.0,22,20.25,23.75,21.54
4,5/7/2019,12:04:24.1,22,20.25,23.75,21.54
4,5/7/2019,12:04:25.0,22,20.25,23.75,21.22
4,5/7/2019,12:04:25.1,22,20.25,24,21.22
4,5/7/2019,12:04:26.0,22,20.25,24,21.54
4,5/7/2019,12:04:26.1,22,20,24,21.54
4,5/7/2019,12:04:27.0,22,20,24,21.22
4,5/7/2019,12:04:27.1,22,19.75,24,21.54
4,5/7/2019,12:04:28.0,22,19.75,23.75,21.54
4,5/7/2019,12:04:29.0,22,20,23.75,21.54
4,5/7/2019,12:04:29.1,22,20,23.75,21.54
4,5/7/2019,12:04:30.0,22,20,23.75,21.54
4,5/7/2019,12:04:30.1,22,20,23.75,21.54
4,5/7/2019,12:04:31.0,21.75,20,23.5,21.54
4,5/7/2019,12:04:31.1,21.75,20,23.75,21.54
4,5/7/2019,12:04:32.0,21.75,20,23.75,21.54
4,5/7/2019,12:04:32.1,21.75,20,23.75,21.54
4,5/7/2019,12:04:33.0,21.75,20,23.75,21.54
4,5/7/2019,12:04:33.1,21.75,20,23.5,21.54
4,5/7/2019,12:04:34.0,21.75,20,23.5,21.54
4,5/7/2019,12:04:35.0,21.75,20,23.75,21.54
4,5/7/2019,12:04:35.1,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:36.0,21.75,19.75,23.75,21.54
4,5/7/2019,12:04:36.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:37.0,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:37.1,22,19.75,23.5,21.87
4,5/7/2019,12:04:38.0,22,19.75,23.5,21.54
4,5/7/2019,12:04:38.1,22,19.75,23.5,21.54
4,5/7/2019,12:04:39.0,22,20,23.5,21.54
4,5/7/2019,12:04:39.1,22,20,23.5,21.22
4,5/7/2019,12:04:40.0,22,20.25,23.75,21.54
4,5/7/2019,12:04:41.0,22,20.25,23.5,21.54
4,5/7/2019,12:04:41.1,22,20.25,23.75,21.54
4,5/7/2019,12:04:42.0,22,20.25,23.5,21.54
4,5/7/2019,12:04:42.1,21.75,20,23.5,21.22
4,5/7/2019,12:04:43.0,21.75,20,23.75,21.54
4,5/7/2019,12:04:43.1,21.75,20,23.75,21.54
4,5/7/2019,12:04:44.0,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:44.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:45.0,21.75,19.5,23.5,21.54
4,5/7/2019,12:04:45.1,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:46.0,21.75,19.75,23.5,21.22
4,5/7/2019,12:04:47.0,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:47.1,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:48.0,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:48.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:49.0,21.75,19.75,23.5,21.87
4,5/7/2019,12:04:49.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:50.0,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:50.1,21.75,19.75,23.25,21.22
4,5/7/2019,12:04:51.0,21.75,19.75,23.25,21.54
4,5/7/2019,12:04:51.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:04:52.0,21.75,20,23.25,21.87
4,5/7/2019,12:04:53.0,21.75,19.75,23.25,21.87
4,5/7/2019,12:04:53.1,22,20,23.25,21.54
4,5/7/2019,12:04:54.0,22,19.75,23.5,21.87
4,5/7/2019,12:04:54.1,22,20,23.5,21.54
4,5/7/2019,12:04:55.0,22,20.25,23.5,21.54
4,5/7/2019,12:04:55.1,21.75,20.25,23.25,21.54
4,5/7/2019,12:04:56.0,21.75,20,23.25,21.54
4,5/7/2019,12:04:56.1,21.75,20,23.25,21.54
4,5/7/2019,12:04:57.0,21.75,20,23.25,21.87
4,5/7/2019,12:04:57.1,21.75,20,23.25,21.54
4,5/7/2019,12:04:58.0,21.5,20,23.25,21.54
4,5/7/2019,12:04:59.0,21.5,20,23.25,21.22
4,5/7/2019,12:04:59.1,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:00.0,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:00.1,21.75,19.75,23.25,21.22
4,5/7/2019,12:05:01.0,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:01.1,21.75,20,23.25,21.54
4,5/7/2019,12:05:02.0,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:02.1,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:03.0,21.5,20,23.25,21.54
4,5/7/2019,12:05:03.1,21.5,20,23.25,21.54
4,5/7/2019,12:05:04.0,21.5,20.25,23.25,21.54
4,5/7/2019,12:05:04.1,21.5,20,23.25,21.22
4,5/7/2019,12:05:05.0,21.5,20,23.25,21.87
4,5/7/2019,12:05:06.0,21.5,19.75,23,21.87
4,5/7/2019,12:05:06.1,21.5,19.75,23,21.87
4,5/7/2019,12:05:07.0,21.5,20,23,21.54
4,5/7/2019,12:05:07.1,21.5,20,23,21.54
4,5/7/2019,12:05:08.0,21.5,20,23,21.22
4,5/7/2019,12:05:08.1,21.5,20,23,21.22
4,5/7/2019,12:05:09.0,21.5,20,23,21.54
4,5/7/2019,12:05:09.1,21.75,20.25,23,21.54
4,5/7/2019,12:05:10.0,21.75,20.25,23,21.54
4,5/7/2019,12:05:10.1,21.75,20.25,23,21.54
4,5/7/2019,12:05:11.0,21.75,20.5,23,21.87
4,5/7/2019,12:05:12.0,21.75,20.5,23,21.54
4,5/7/2019,12:05:12.1,21.75,20.75,23.25,21.87
4,5/7/2019,12:05:13.0,21.75,20.75,23.25,21.54
4,5/7/2019,12:05:13.1,21.75,20.75,23,21.54
4,5/7/2019,12:05:14.0,21.75,20.75,23.25,21.54
4,5/7/2019,12:05:14.1,22,20.75,23.25,21.87
4,5/7/2019,12:05:15.0,21.75,20.75,23.25,21.54
4,5/7/2019,12:05:15.1,21.75,20.75,23.25,21.87
4,5/7/2019,12:05:16.0,21.75,20.75,23,21.87
4,5/7/2019,12:05:16.1,21.75,20.5,23,21.87
4,5/7/2019,12:05:17.0,21.75,20.75,23,21.54
4,5/7/2019,12:05:18.0,21.75,20.5,23,21.87
4,5/7/2019,12:05:18.1,21.75,20.25,23,21.54
4,5/7/2019,12:05:19.0,21.75,20.25,23,21.54
4,5/7/2019,12:05:19.1,21.75,20.25,23,21.54
4,5/7/2019,12:05:20.0,21.75,20.25,23.25,21.54
4,5/7/2019,12:05:20.1,21.75,20.25,23.25,21.54
4,5/7/2019,12:05:21.0,22,20.25,23.25,21.54
4,5/7/2019,12:05:21.1,22,20.25,23.25,21.87
4,5/7/2019,12:05:22.0,22,20.25,23.25,21.87
4,5/7/2019,12:05:22.1,22,20.25,23.25,21.87
4,5/7/2019,12:05:23.0,22,20,23.25,21.54
4,5/7/2019,12:05:24.0,21.75,20,23.5,21.54
4,5/7/2019,12:05:24.1,21.75,20,23.25,21.54
4,5/7/2019,12:05:25.0,21.75,19.75,23.25,21.54
4,5/7/2019,12:05:25.1,21.75,20,23.25,21.87
4,5/7/2019,12:05:26.0,21.5,20,23.25,21.54
4,5/7/2019,12:05:26.1,21.5,20,23.25,21.87
4,5/7/2019,12:05:27.0,21.5,20,23.25,21.54
4,5/7/2019,12:05:27.1,21.75,20,23.25,21.54
4,5/7/2019,12:05:28.0,21.5,20,23.25,21.87
4,5/7/2019,12:05:28.1,21.75,20,23.5,21.87
4,5/7/2019,12:05:29.0,21.75,19.75,23.25,21.54
4,5/7/2019,12:05:30.0,21.5,19.75,23.5,21.54
4,5/7/2019,12:05:30.1,21.75,19.75,23.25,21.54
4,5/7/2019,12:05:31.0,21.75,20,23.25,21.54
4,5/7/2019,12:05:31.1,21.75,20.25,23.25,21.54
4,5/7/2019,12:05:32.0,22,20.25,23.5,21.54
4,5/7/2019,12:05:32.1,22,20,23.5,21.22
4,5/7/2019,12:05:33.0,22,20,23.5,21.54
4,5/7/2019,12:05:33.1,22,20,23.5,21.54
4,5/7/2019,12:05:34.0,22,19.75,23.5,21.87
4,5/7/2019,12:05:34.1,21.75,19.5,23.5,21.54
4,5/7/2019,12:05:35.0,22,19.5,23.5,21.87
4,5/7/2019,12:05:36.0,22,19.5,23.5,21.22
4,5/7/2019,12:05:36.1,22,19.5,23.5,21.87
4,5/7/2019,12:05:37.0,22,19.75,23.5,21.87
4,5/7/2019,12:05:37.1,22,19.5,23.5,21.54
4,5/7/2019,12:05:38.0,22,19.5,23.5,21.87
4,5/7/2019,12:05:38.1,22,19.5,23.5,21.87
4,5/7/2019,12:05:39.0,22,19.75,23.5,21.54
4,5/7/2019,12:05:39.1,21.75,19.75,23.25,21.87
4,5/7/2019,12:05:40.0,21.75,20,23.5,21.54
4,5/7/2019,12:05:40.1,21.75,20,23.25,21.54
4,5/7/2019,12:05:41.0,21.75,20,23.25,22.19
4,5/7/2019,12:05:42.0,21.5,20,23.25,21.87
4,5/7/2019,12:05:42.1,21.5,20,23.25,21.87
4,5/7/2019,12:05:43.0,21.5,20,23.25,21.54
4,5/7/2019,12:05:43.1,21.75,20.25,23.25,21.54
4,5/7/2019,12:05:44.0,21.5,20.25,23.25,21.54
4,5/7/2019,12:05:44.1,21.5,20.25,23.25,21.87
4,5/7/2019,12:05:45.0,21.75,19.75,23.25,21.87
4,5/7/2019,12:05:45.1,21.5,19.75,23.5,21.54
4,5/7/2019,12:05:46.0,21.5,19.75,23.5,21.54
4,5/7/2019,12:05:46.1,21.5,19.75,23.5,21.54
4,5/7/2019,12:05:47.0,21.5,20,23.5,21.87
4,5/7/2019,12:05:48.0,21.5,20,23.25,21.87
4,5/7/2019,12:05:48.1,21.25,19.75,23.25,21.87
4,5/7/2019,12:05:49.0,21.5,19.75,23.25,21.87
4,5/7/2019,12:05:49.1,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:50.0,21.5,19.75,23.25,21.54
4,5/7/2019,12:05:50.1,21.5,20,23.25,21.54
4,5/7/2019,12:05:51.0,21.25,20,23.25,21.54
4,5/7/2019,12:05:51.1,21.25,20,23.25,21.54
4,5/7/2019,12:05:52.0,21.5,20,23.25,21.54
4,5/7/2019,12:05:53.0,21.5,20,23.5,21.87
4,5/7/2019,12:05:53.1,21.5,19.75,23.5,21.87
4,5/7/2019,12:05:54.0,21.5,19.5,23.5,21.87
4,5/7/2019,12:05:54.1,21.5,19.5,23.5,21.54
4,5/7/2019,12:05:55.0,21.5,19.5,23.5,21.54
4,5/7/2019,12:05:55.1,21.5,19.5,23.5,21.87
4,5/7/2019,12:05:56.0,21.5,19.5,23.5,21.87
4,5/7/2019,12:05:56.1,21.5,19.75,23.5,21.87
4,5/7/2019,12:05:57.0,21.5,19.75,23.5,21.87
4,5/7/2019,12:05:57.1,21.5,20,23.5,21.87
4,5/7/2019,12:05:58.0,21.5,20,23.5,21.87
4,5/7/2019,12:05:59.0,21.5,20,23.5,21.54
4,5/7/2019,12:05:59.1,21.75,20,23.5,21.54
4,5/7/2019,12:06:00.0,21.75,20,23.75,21.87
4,5/7/2019,12:06:00.1,21.75,20,23.75,21.54
4,5/7/2019,12:06:01.0,21.75,20,23.75,21.87
4,5/7/2019,12:06:01.1,21.5,20.25,23.75,21.87
4,5/7/2019,12:06:02.0,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:02.1,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:03.0,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:03.1,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:04.0,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:04.1,21.75,20.5,23.75,21.87
4,5/7/2019,12:06:05.0,21.75,20.5,23.75,21.87
4,5/7/2019,12:06:06.0,21.75,20.25,23.75,21.87
4,5/7/2019,12:06:06.1,21.75,20,23.75,21.87
4,5/7/2019,12:06:07.0,21.75,20.25,23.75,21.54
4,5/7/2019,12:06:07.1,21.75,20.5,23.75,21.87
4,5/7/2019,12:06:08.0,21.75,20.5,23.75,21.87
4,5/7/2019,12:06:08.1,21.75,20.5,24,21.54
4,5/7/2019,12:06:09.0,22,20.5,24,21.54
4,5/7/2019,12:06:09.1,22,20.5,24,21.54
4,5/7/2019,12:06:10.0,22,20.75,24,21.54
4,5/7/2019,12:06:10.1,22,20.75,24,21.87
4,5/7/2019,12:06:11.0,22,20.75,24,21.87
4,5/7/2019,12:06:12.0,22,21,24,21.87
4,5/7/2019,12:06:12.1,21.75,20.75,24,21.87
4,5/7/2019,12:06:13.0,22,20.75,24,21.87
4,5/7/2019,12:06:13.1,22,20.75,24,21.87
4,5/7/2019,12:06:14.0,22,20.5,24,21.54
4,5/7/2019,12:06:14.1,22,20.5,24,21.87
4,5/7/2019,12:06:15.0,22,20.5,24,21.54
4,5/7/2019,12:06:15.1,22,20.5,24,21.54
4,5/7/2019,12:06:16.0,22,20.25,24,21.54
4,5/7/2019,12:06:16.1,22,20.25,24,21.54
4,5/7/2019,12:06:17.0,22.25,20.25,24,21.54
4,5/7/2019,12:06:18.0,22.25,20.5,24,21.87
4,5/7/2019,12:06:18.1,22.25,20.5,24,21.87
4,5/7/2019,12:06:19.0,22,20.25,24,21.22
4,5/7/2019,12:06:19.1,22,20.5,24.25,21.87
4,5/7/2019,12:06:20.0,22,20.25,24.25,21.54
4,5/7/2019,12:06:20.1,22,20.25,24,21.87
4,5/7/2019,12:06:21.0,22,20.25,24.25,21.54
4,5/7/2019,12:06:21.1,22,20.25,24.25,21.54
4,5/7/2019,12:06:22.0,22,20.5,24.25,21.87
4,5/7/2019,12:06:22.1,22.25,20.5,24.25,21.54
4,5/7/2019,12:06:23.0,22,20.5,24.25,21.87
4,5/7/2019,12:06:24.0,22,20.5,24,21.87
4,5/7/2019,12:06:24.1,22.25,20.75,24.25,21.87
4,5/7/2019,12:06:25.0,22,20.75,24.25,21.87
4,5/7/2019,12:06:25.1,22,20.5,24.25,21.54
4,5/7/2019,12:06:26.0,22,20.25,24,21.87
4,5/7/2019,12:06:26.1,22,20.25,24,21.87
4,5/7/2019,12:06:27.0,22,20.5,24,21.54
4,5/7/2019,12:06:27.1,22,20.25,24,21.87
4,5/7/2019,12:06:28.0,22,20.25,24.25,21.87
4,5/7/2019,12:06:28.1,22,20.5,24,21.87
4,5/7/2019,12:06:29.0,22,20.5,24.25,21.54
4,5/7/2019,12:06:30.0,22.25,20.5,24.25,21.54
4,5/7/2019,12:06:30.1,22.25,20.5,24,21.87
4,5/7/2019,12:06:31.0,22.25,20.75,24.25,21.87
4,5/7/2019,12:06:31.1,22.25,20.75,24.25,21.54
4,5/7/2019,12:06:32.0,22.25,20.75,24.25,21.54
4,5/7/2019,12:06:32.1,22.25,20.75,24.25,21.54
4,5/7/2019,12:06:33.0,22.5,20.75,24.25,21.87
4,5/7/2019,12:06:33.1,22.5,20.75,24.25,21.87
4,5/7/2019,12:06:34.0,22.5,21,24.25,21.54
4,5/7/2019,12:06:34.1,22.75,20.75,24.25,22.19
4,5/7/2019,12:06:35.0,22.75,21,24.25,21.87
4,5/7/2019,12:06:36.0,22.75,21,24.25,21.87
4,5/7/2019,12:06:36.1,22.75,21,24,21.54
4,5/7/2019,12:06:37.0,22.75,20.75,24,21.87
4,5/7/2019,12:06:37.1,22.75,21,24,21.54
4,5/7/2019,12:06:38.0,22.75,21,24,21.87
4,5/7/2019,12:06:38.1,22.5,21,24,21.87
4,5/7/2019,12:06:39.0,22.25,21,24,21.54
4,5/7/2019,12:06:39.1,22.25,21,24,21.54
4,5/7/2019,12:06:40.0,22.25,20.75,24,21.87
4,5/7/2019,12:06:40.1,22.5,20.5,24,21.54
4,5/7/2019,12:06:41.0,22.25,20.5,24,21.87
4,5/7/2019,12:06:42.0,22.25,20.25,24,21.87
4,5/7/2019,12:06:42.1,22,20.25,24,21.54
4,5/7/2019,12:06:43.0,22,20,24,21.87
4,5/7/2019,12:06:43.1,22,20,24,21.87
4,5/7/2019,12:06:44.0,22,20,24,21.87
4,5/7/2019,12:06:44.1,22,20.25,23.75,21.87
4,5/7/2019,12:06:45.0,22,20.25,23.75,21.54
4,5/7/2019,12:06:45.1,22,20.25,23.5,21.54
4,5/7/2019,12:06:46.0,22,20,23.75,21.22
4,5/7/2019,12:06:46.1,22,20.25,23.75,21.87
4,5/7/2019,12:06:47.0,22,20.25,23.75,21.54
4,5/7/2019,12:06:48.0,22,20.5,23.5,21.22
4,5/7/2019,12:06:48.1,22,20.25,23.75,21.54
4,5/7/2019,12:06:49.0,22,20.5,23.5,21.54
4,5/7/2019,12:06:49.1,22,20.5,23.5,21.87
4,5/7/2019,12:06:50.0,22,20.5,23.75,21.87
4,5/7/2019,12:06:50.1,22,20.75,23.75,21.87
4,5/7/2019,12:06:51.0,22,20.75,23.75,21.87
4,5/7/2019,12:06:51.1,21.75,20.75,23.75,21.87
4,5/7/2019,12:06:52.0,21.75,20.5,23.5,21.54
4,5/7/2019,12:06:52.1,21.75,20.25,23.5,21.87
4,5/7/2019,12:06:53.0,21.75,20.25,23.5,21.87
4,5/7/2019,12:06:53.1,21.75,20.5,23.5,21.87
4,5/7/2019,12:06:54.0,22,20.5,23.5,21.87
4,5/7/2019,12:06:55.0,22,20.5,23,21.87
4,5/7/2019,12:06:55.1,22,20.75,23,21.87
4,5/7/2019,12:06:56.0,21.75,20.5,23,21.87
4,5/7/2019,12:06:56.1,21.75,20.5,23,21.54
4,5/7/2019,12:06:57.0,21.75,20.5,23,22.19
4,5/7/2019,12:06:57.1,21.75,20.5,23,21.87
4,5/7/2019,12:06:58.0,21.75,20.5,23,21.87
4,5/7/2019,12:06:58.1,21.75,20.5,23,21.87
4,5/7/2019,12:06:59.0,21.75,20.75,23.25,21.87
4,5/7/2019,12:06:59.1,21.75,20.75,23.25,21.54
4,5/7/2019,12:07:00.0,21.75,20.75,23.25,21.54
4,5/7/2019,12:07:01.0,21.75,20.75,23.25,21.54
4,5/7/2019,12:07:01.1,21.75,20.75,23.25,21.87
4,5/7/2019,12:07:02.0,21.75,20.5,23.25,21.87
4,5/7/2019,12:07:02.1,21.75,20.5,23.25,21.87
4,5/7/2019,12:07:03.0,21.75,20.5,23.5,21.54
4,5/7/2019,12:07:03.1,21.75,20.5,23.5,21.87
4,5/7/2019,12:07:04.0,21.75,20.5,23.5,21.87
4,5/7/2019,12:07:04.1,21.75,20.25,23.5,21.87
4,5/7/2019,12:07:05.0,21.5,20.25,23.5,21.54
4,5/7/2019,12:07:05.1,21.5,20.25,23.5,21.87
4,5/7/2019,12:07:06.0,21.75,20.25,23.5,21.87
4,5/7/2019,12:07:07.0,21.75,20.25,23.5,21.87
4,5/7/2019,12:07:07.1,21.75,20,23.5,21.87
4,5/7/2019,12:07:08.0,21.75,20,23.5,21.87
4,5/7/2019,12:07:08.1,21.75,19.75,23.75,22.19
4,5/7/2019,12:07:09.0,21.75,20,23.75,21.54
4,5/7/2019,12:07:09.1,21.75,19.75,23.75,21.87
4,5/7/2019,12:07:10.0,21.75,19.75,23.5,21.87
4,5/7/2019,12:07:10.1,21.75,19.75,23.5,21.54
4,5/7/2019,12:07:11.0,21.75,20,23.5,21.54
4,5/7/2019,12:07:11.1,21.75,20,23.5,21.54
4,5/7/2019,12:07:12.0,21.5,20,23.5,21.54
4,5/7/2019,12:07:13.0,21.75,20,23.5,21.87
4,5/7/2019,12:07:13.1,21.5,20,23.5,21.87
4,5/7/2019,12:07:14.0,21.5,19.75,23.5,21.54
4,5/7/2019,12:07:14.1,21.5,20,23.5,21.54
4,5/7/2019,12:07:15.0,21.25,20,23.5,21.54
4,5/7/2019,12:07:15.1,21.25,20,23.5,21.87
4,5/7/2019,12:07:16.0,21.5,19.75,23.5,21.87
4,5/7/2019,12:07:16.1,21.5,19.75,23.5,21.54
4,5/7/2019,12:07:17.0,21.5,19.75,23.5,21.87
4,5/7/2019,12:07:17.1,21.25,20,23.25,21.54
4,5/7/2019,12:07:18.0,21.25,20,23,21.87
4,5/7/2019,12:07:19.0,21.25,20,23,21.87
4,5/7/2019,12:07:19.1,21.25,20,23.25,21.87
4,5/7/2019,12:07:20.0,21.25,20,23.25,21.54
4,5/7/2019,12:07:20.1,21.25,20,23.25,21.87
4,5/7/2019,12:07:21.0,21.25,19.75,23.25,21.87
4,5/7/2019,12:07:21.1,21.25,19.75,23.5,21.54
4,5/7/2019,12:07:22.0,21.25,19.75,23.5,21.87
4,5/7/2019,12:07:22.1,21.25,19.75,23.5,21.54
4,5/7/2019,12:07:23.0,21.25,20,23.5,21.87
4,5/7/2019,12:07:23.1,21.25,20,23.5,21.87
4,5/7/2019,12:07:24.0,21.25,19.75,23.75,21.54
4,5/7/2019,12:07:25.0,21.25,19.75,23.5,21.87
4,5/7/2019,12:07:25.1,21.25,20,23.5,21.87
4,5/7/2019,12:07:26.0,21.25,20,23.5,21.87
4,5/7/2019,12:07:26.1,21.25,19.75,23.5,21.87
4,5/7/2019,12:07:27.0,21.25,20,23.5,21.87
4,5/7/2019,12:07:27.1,21,20,23.25,21.87
4,5/7/2019,12:07:28.0,21,20,23.25,21.54
4,5/7/2019,12:07:29.0,21,20.25,23.25,21.87
4,5/7/2019,12:07:29.1,21,20.25,23.25,21.54
4,5/7/2019,12:07:30.0,21,20,23.25,21.54
4,5/7/2019,12:07:30.1,21,20,23.25,21.87
4,5/7/2019,12:07:31.0,21,20,23.25,21.54
4,5/7/2019,12:07:31.1,21,20,23.25,21.87
4,5/7/2019,12:07:32.0,21.25,20,23.5,21.87
4,5/7/2019,12:07:32.1,21.25,20,23.5,21.87
4,5/7/2019,12:07:33.0,21,20,23.5,21.54
4,5/7/2019,12:07:33.1,21,20,23.5,21.87
4,5/7/2019,12:07:34.0,21,20,23.5,21.54
4,5/7/2019,12:07:34.1,21,20,23.5,21.87
4,5/7/2019,12:07:35.0,21,20,23.5,21.87
4,5/7/2019,12:07:36.0,21,20,23.5,21.87
4,5/7/2019,12:07:36.1,21,20,23.5,21.87
4,5/7/2019,12:07:37.0,21,20,23.5,21.87
4,5/7/2019,12:07:37.1,21,20,23.5,21.87
4,5/7/2019,12:07:38.0,21,19.75,23.5,21.54
4,5/7/2019,12:07:38.1,21,20,23.5,21.87
4,5/7/2019,12:07:39.0,21,20,23.5,21.87
4,5/7/2019,12:07:39.1,21,20,23.75,21.54
4,5/7/2019,12:07:40.0,21,20,23.75,21.87
4,5/7/2019,12:07:40.1,21,20,23.75,21.87
4,5/7/2019,12:07:41.0,21,20.25,23.75,21.54
4,5/7/2019,12:07:42.0,21,20.25,23.75,21.87
4,5/7/2019,12:07:42.1,21.25,20.25,23.75,21.87
4,5/7/2019,12:07:43.0,21.25,20,23.75,21.54
4,5/7/2019,12:07:43.1,21.25,20,23.75,21.87
4,5/7/2019,12:07:44.0,21.25,20.25,23.5,21.87
4,5/7/2019,12:07:44.1,21.25,20.25,23.5,21.54
4,5/7/2019,12:07:45.0,21.25,20.5,23.5,21.87
4,5/7/2019,12:07:45.1,21.25,20.75,23.25,21.54
4,5/7/2019,12:07:46.0,21.25,20.75,23.25,21.87
4,5/7/2019,12:07:46.1,21.25,20.75,23.5,21.87
4,5/7/2019,12:07:47.0,21.25,20.75,23.5,21.87
4,5/7/2019,12:07:48.0,21.25,20.75,23.25,22.19
4,5/7/2019,12:07:48.1,21.25,20.75,23.25,21.87
4,5/7/2019,12:07:49.0,21.25,20.75,23.25,21.87
4,5/7/2019,12:07:49.1,21,20.75,23.25,22.19
4,5/7/2019,12:07:50.0,21,20.5,23.25,21.54
4,5/7/2019,12:07:50.1,21,20.5,23,21.54
4,5/7/2019,12:07:51.0,21.25,20.75,23,21.87
4,5/7/2019,12:07:51.1,21,20.75,23,21.54
4,5/7/2019,12:07:52.0,21,20.75,23,21.54
4,5/7/2019,12:07:52.1,21,20.75,23.25,21.87
4,5/7/2019,12:07:53.0,21,20.75,23,21.87
