Logger_ID	Date	Time_Stamp	1	2	3	4
3	10/7/2019	13:27:21	25	23	25.75	22.83
3	10/7/2019	13:27:22	25	23	25.75	22.83
3	10/7/2019	13:27:22	25	23	25.5	22.83
3	10/7/2019	13:27:23	25	23	25.75	22.83
3	10/7/2019	13:27:24	25	23	25.75	23.15
3	10/7/2019	13:27:24	25	22.75	25.75	22.83
3	10/7/2019	13:27:25	25	22.75	25.75	23.15
3	10/7/2019	13:27:25	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:26	25	23	25.5	22.83
3	10/7/2019	13:27:26	25	22.75	25.75	23.15
3	10/7/2019	13:27:27	25	23	25.5	23.15
3	10/7/2019	13:27:27	24.75	23	25.5	23.15
3	10/7/2019	13:27:28	24.75	23	25.75	23.15
3	10/7/2019	13:27:28	25	23	25.75	23.15
3	10/7/2019	13:27:29	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:30	24.75	22.75	25.5	22.83
3	10/7/2019	13:27:30	24.75	22.75	25.25	23.15
3	10/7/2019	13:27:31	24.75	22.75	25.25	23.15
3	10/7/2019	13:27:31	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:32	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:32	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:33	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:33	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:34	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:34	24.75	22.75	25.5	23.15
3	10/7/2019	13:27:35	24.75	23	25.5	23.48
3	10/7/2019	13:27:36	24.75	23	25.5	23.48
3	10/7/2019	13:27:36	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:37	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:37	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:38	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:38	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:39	24.5	23	25.5	23.48
3	10/7/2019	13:27:39	24.5	22.75	25.25	23.8
3	10/7/2019	13:27:40	24.5	22.75	25.5	23.48
3	10/7/2019	13:27:40	24.5	22.75	25.5	23.15
3	10/7/2019	13:27:41	24.5	22.75	25.25	23.48
3	10/7/2019	13:27:42	24.5	22.75	25.25	23.48
3	10/7/2019	13:27:42	24.5	22.75	25.25	23.8
3	10/7/2019	13:27:43	24.5	22.75	25.25	23.48
3	10/7/2019	13:27:43	24.5	22.75	25	23.48
3	10/7/2019	13:27:44	24.5	22.75	25.25	23.8
3	10/7/2019	13:27:44	24.5	23	25.25	23.48
3	10/7/2019	13:27:45	24.5	23	25.25	23.48
3	10/7/2019	13:27:45	24.5	23	25.25	23.48
3	10/7/2019	13:27:46	24.5	23	25.25	23.8
3	10/7/2019	13:27:46	24.25	23	25.25	23.48
3	10/7/2019	13:27:47	24.5	23	25.5	23.48
3	10/7/2019	13:27:48	24.5	23	25.25	23.48
3	10/7/2019	13:27:48	24.5	23	25.25	23.8
3	10/7/2019	13:27:49	24.5	23	25.25	23.8
3	10/7/2019	13:27:49	24.5	23	25.25	23.48
3	10/7/2019	13:27:50	24.5	23	25.25	23.8
3	10/7/2019	13:27:50	24.5	23	25.25	24.12
3	10/7/2019	13:27:51	24.5	23	25.25	23.48
3	10/7/2019	13:27:51	24.5	23	25.25	23.8
3	10/7/2019	13:27:52	24.25	23	25.25	24.12
3	10/7/2019	13:27:52	24.5	23.25	25.25	23.8
3	10/7/2019	13:27:53	24.5	23.25	25.5	23.8
3	10/7/2019	13:27:54	24.5	23	25.25	24.12
3	10/7/2019	13:27:54	24.25	23	25.25	23.8
3	10/7/2019	13:27:55	24.25	23	25.25	23.48
3	10/7/2019	13:27:55	24.25	23	25.25	23.8
3	10/7/2019	13:27:56	24.5	23	25.25	23.48
3	10/7/2019	13:27:56	24.5	23	25.25	23.8
3	10/7/2019	13:27:57	24.5	23	25.25	23.8
3	10/7/2019	13:27:57	24.5	23	25.5	23.8
3	10/7/2019	13:27:58	24.5	23	25.25	23.8
3	10/7/2019	13:27:58	24.5	23	25.25	23.8
3	10/7/2019	13:27:59	24.5	23	25.25	23.8
3	10/7/2019	13:28:00	24.5	23	25.25	23.8
3	10/7/2019	13:28:00	24.5	23	25.25	24.12
3	10/7/2019	13:28:01	24.5	23	25.25	23.8
3	10/7/2019	13:28:01	24.5	23	25.25	23.8
3	10/7/2019	13:28:02	24.25	23	25.25	23.8
3	10/7/2019	13:28:02	24.5	23	25.25	23.8
3	10/7/2019	13:28:03	24.5	23	25.25	23.8
3	10/7/2019	13:28:03	24.5	23.25	25.25	23.8
3	10/7/2019	13:28:04	24.5	23.25	25.25	23.8
3	10/7/2019	13:28:04	24.5	23.25	25.5	23.8
3	10/7/2019	13:28:05	24.5	23.25	25.5	24.12
3	10/7/2019	13:28:06	24.5	23.25	25.5	23.8
3	10/7/2019	13:28:06	24.5	23.25	25.25	23.8
3	10/7/2019	13:28:07	24.5	23.25	25.25	24.12
3	10/7/2019	13:28:07	24.5	23.25	25.25	23.8
3	10/7/2019	13:28:08	24.5	23.25	25.25	24.12
3	10/7/2019	13:28:08	24.5	23.5	25.25	24.44
3	10/7/2019	13:28:09	24.5	23.5	25.25	24.12
3	10/7/2019	13:28:09	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:10	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:10	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:11	24.5	23.5	25.5	24.44
3	10/7/2019	13:28:12	24.5	23.5	25.5	24.44
3	10/7/2019	13:28:12	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:13	24.75	23.5	25.5	24.44
3	10/7/2019	13:28:13	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:14	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:14	24.5	23.5	25.5	23.8
3	10/7/2019	13:28:15	24.5	23.5	25.25	24.12
3	10/7/2019	13:28:15	24.5	23.5	25.25	24.44
3	10/7/2019	13:28:16	24.5	23.5	25.25	24.44
3	10/7/2019	13:28:16	24.5	23.25	25.25	24.12
3	10/7/2019	13:28:17	24.5	23.25	25.25	24.12
3	10/7/2019	13:28:18	24.5	23.5	25.25	24.44
3	10/7/2019	13:28:18	24.5	23.5	25.25	24.12
3	10/7/2019	13:28:19	24.5	23.5	25.25	24.12
3	10/7/2019	13:28:19	24.5	23.5	25.25	24.44
3	10/7/2019	13:28:20	24.5	23.75	25.5	24.12
3	10/7/2019	13:28:20	24.75	23.5	25.5	24.12
3	10/7/2019	13:28:21	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:21	24.5	23.5	25.25	24.12
3	10/7/2019	13:28:22	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:22	24.5	23.5	25.5	24.44
3	10/7/2019	13:28:23	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:24	24.5	23.5	25.5	24.12
3	10/7/2019	13:28:24	24.75	23.5	25.5	24.12
3	10/7/2019	13:28:25	24.75	23.5	25.5	24.12
3	10/7/2019	13:28:25	24.5	23.5	25.5	24.44
3	10/7/2019	13:28:26	24.5	23.5	25.5	24.44
3	10/7/2019	13:28:26	24.5	23.5	25.5	23.8
3	10/7/2019	13:28:27	24.5	23.25	25.5	24.12
3	10/7/2019	13:28:27	24.5	23.25	25.5	24.12
3	10/7/2019	13:28:28	24.5	23.25	25.5	24.12
3	10/7/2019	13:28:28	24.5	23	25.5	24.44
3	10/7/2019	13:28:29	24.5	23	25.5	24.12
3	10/7/2019	13:28:30	24.5	23	25.5	24.44
3	10/7/2019	13:28:30	24.5	23.25	25.25	24.44
3	10/7/2019	13:28:31	24.5	23.25	25.5	24.12
3	10/7/2019	13:28:31	24.5	23.25	25.25	24.44
3	10/7/2019	13:28:32	24.5	23	25.5	24.12
3	10/7/2019	13:28:32	24.5	23	25.5	24.44
3	10/7/2019	13:28:33	24.5	23	25.5	24.44
3	10/7/2019	13:28:33	24.5	23	25.5	24.44
3	10/7/2019	13:28:34	24.5	23	25.25	24.44
3	10/7/2019	13:28:35	24.5	23	25.25	24.44
3	10/7/2019	13:28:35	24.25	23	25.25	24.44
3	10/7/2019	13:28:36	24.5	23	25.25	24.44
3	10/7/2019	13:28:36	24.5	23	25.25	24.12
3	10/7/2019	13:28:37	24.5	22.75	25.25	24.12
3	10/7/2019	13:28:37	24.5	23	25.25	24.12
3	10/7/2019	13:28:38	24.5	23	25.25	24.12
3	10/7/2019	13:28:38	24.5	23	25.25	24.77
3	10/7/2019	13:28:39	24.5	22.75	25.25	24.77
3	10/7/2019	13:28:39	24.5	22.75	25.25	24.44
3	10/7/2019	13:28:40	24.5	22.75	25.25	24.77
3	10/7/2019	13:28:41	24.25	22.75	25.25	24.77
3	10/7/2019	13:28:41	24.25	23	25.25	24.44
3	10/7/2019	13:28:42	24.5	22.75	25.25	24.77
3	10/7/2019	13:28:42	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:43	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:43	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:44	24.25	22.75	25.25	24.77
3	10/7/2019	13:28:44	24.25	23	25.25	24.44
3	10/7/2019	13:28:45	24.25	22.75	25.25	24.12
3	10/7/2019	13:28:45	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:46	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:47	24.25	23	25.5	24.77
3	10/7/2019	13:28:47	24.25	23	25.25	24.44
3	10/7/2019	13:28:48	24.25	23	25.25	24.44
3	10/7/2019	13:28:48	24.25	23	25.25	24.44
3	10/7/2019	13:28:49	24.25	23	25.25	24.44
3	10/7/2019	13:28:49	24.25	22.75	25.25	24.12
3	10/7/2019	13:28:50	24.25	22.75	25.25	24.77
3	10/7/2019	13:28:50	24.25	22.75	25.25	24.77
3	10/7/2019	13:28:51	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:51	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:52	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:53	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:53	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:54	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:54	24.25	22.5	25.25	24.77
3	10/7/2019	13:28:55	24.25	22.5	25.25	24.44
3	10/7/2019	13:28:55	24.25	22.5	25.25	24.77
3	10/7/2019	13:28:56	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:56	24.25	22.5	25.25	24.12
3	10/7/2019	13:28:57	24.25	22.5	25.25	24.77
3	10/7/2019	13:28:57	24.25	22.5	25.25	24.77
3	10/7/2019	13:28:58	24.25	22.75	25.25	24.77
3	10/7/2019	13:28:59	24.25	22.75	25.25	24.44
3	10/7/2019	13:28:59	24.25	22.75	25.25	24.44
3	10/7/2019	13:29:00	24.25	22.5	25.25	24.44
3	10/7/2019	13:29:00	24.25	22.5	25.25	24.44
3	10/7/2019	13:29:01	24.25	22.5	25	24.77
3	10/7/2019	13:29:01	24.25	22.5	25.25	24.77
3	10/7/2019	13:29:02	24.25	22.5	25.25	24.77
3	10/7/2019	13:29:02	24.25	22.5	25.25	24.44
3	10/7/2019	13:29:03	24.25	22.5	25.25	24.44
3	10/7/2019	13:29:03	24.25	22.5	25.25	24.77
3	10/7/2019	13:29:04	24.25	22.5	25.25	24.77
3	10/7/2019	13:29:05	24.25	22.75	25.5	24.44
3	10/7/2019	13:29:05	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:06	24.25	22.75	25.25	24.44
3	10/7/2019	13:29:06	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:07	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:07	24.25	22.75	25.25	24.44
3	10/7/2019	13:29:08	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:08	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:09	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:09	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:10	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:11	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:11	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:12	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:12	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:13	24.25	22.75	25.25	24.44
3	10/7/2019	13:29:13	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:14	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:14	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:15	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:15	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:16	24.25	22.5	25.25	24.77
3	10/7/2019	13:29:17	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:17	24.25	22.5	25.25	25.09
3	10/7/2019	13:29:18	24.25	22.5	25.25	24.44
3	10/7/2019	13:29:18	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:19	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:19	24.25	22.75	25.5	24.77
3	10/7/2019	13:29:20	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:20	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:21	24.25	22.75	25.25	24.77
3	10/7/2019	13:29:21	24.25	23	25.5	24.77
3	10/7/2019	13:29:22	24.25	23	25.5	25.09
3	10/7/2019	13:29:23	24.25	23	25.5	25.09
3	10/7/2019	13:29:23	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:24	24.25	23.25	25.5	25.09
3	10/7/2019	13:29:24	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:25	24.5	23.25	25.5	24.77
3	10/7/2019	13:29:25	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:26	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:26	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:27	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:27	24.5	23.25	25.5	24.77
3	10/7/2019	13:29:28	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:29	24.5	23.25	25.5	24.77
3	10/7/2019	13:29:29	24.25	23	25.75	25.09
3	10/7/2019	13:29:30	24.5	23	25.5	24.77
3	10/7/2019	13:29:30	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:31	24.25	23.25	25.5	24.77
3	10/7/2019	13:29:31	24.5	23.25	25.5	24.77
3	10/7/2019	13:29:32	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:32	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:33	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:33	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:34	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:35	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:35	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:36	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:36	24.5	23.5	25.75	24.77
3	10/7/2019	13:29:37	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:37	24.5	23.25	25.75	25.41
3	10/7/2019	13:29:38	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:38	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:39	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:39	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:40	24.5	23.5	25.75	25.09
3	10/7/2019	13:29:41	24.5	23.25	25.5	24.77
3	10/7/2019	13:29:41	24.75	23.25	25.5	24.77
3	10/7/2019	13:29:42	24.5	23.25	25.75	24.77
3	10/7/2019	13:29:42	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:43	24.5	23.25	25.75	25.41
3	10/7/2019	13:29:43	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:44	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:44	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:45	24.5	23.25	25.75	24.77
3	10/7/2019	13:29:45	24.5	23.25	25.75	24.77
3	10/7/2019	13:29:46	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:47	24.5	23.25	25.75	25.09
3	10/7/2019	13:29:47	24.5	23.25	25.75	24.77
3	10/7/2019	13:29:48	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:48	24.75	23.25	25.5	25.41
3	10/7/2019	13:29:49	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:49	24.5	23.5	25.75	25.41
3	10/7/2019	13:29:50	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:50	24.5	23.5	25.5	25.09
3	10/7/2019	13:29:51	24.75	23.5	25.5	25.41
3	10/7/2019	13:29:51	24.75	23.5	25.5	25.41
3	10/7/2019	13:29:52	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:53	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:53	24.5	23.5	25.5	25.09
3	10/7/2019	13:29:54	24.5	23.25	25.5	25.09
3	10/7/2019	13:29:54	24.5	23.5	25.5	25.41
3	10/7/2019	13:29:55	24.5	23.5	25.25	25.09
3	10/7/2019	13:29:55	24.5	23.5	25.25	25.09
3	10/7/2019	13:29:56	24.5	23.5	25.25	25.09
3	10/7/2019	13:29:56	24.5	23.5	25.25	25.41
3	10/7/2019	13:29:57	24.5	23.5	25.25	25.09
3	10/7/2019	13:29:58	24.5	23.75	25.5	25.09
3	10/7/2019	13:29:58	24.5	23.75	25.5	25.09
3	10/7/2019	13:29:59	24.5	23.5	25.5	25.09
3	10/7/2019	13:29:59	24.5	23.5	25.5	25.09
3	10/7/2019	13:30:00	24.5	23.5	25.5	25.09
3	10/7/2019	13:30:00	24.5	23.5	25.5	25.09
